id,slug,name,primary_media_url,media_type,similar_names,instructions,muscles,equipment
ex-0464,extension-de-triceps-en-polea-circuito-metabolico,Extension de triceps en polea - Circuito metabolico,,image,"{""Extension de triceps en polea"",""Extension de triceps en polea variante"",""Extension de triceps en polea circuito metabolico""}","{""Posicion inicial para extension de triceps en polea: manten codos estables y evita balancear el torso para generar impulso."",""Movimiento: mueve la carga solo desde el codo, evita compensaciones y controla tanto subida como bajada."",""Variante circuito metabolico: manten descansos cortos para elevar demanda cardiovascular."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""triceps"", ""name"": ""Triceps"", ""image_url"": null}, {""id"": ""shoulders"", ""name"": ""Hombros"", ""image_url"": null}]","[{""id"": ""cable"", ""name"": ""Polea"", ""icon_url"": null}]"
ex-0465,extension-de-triceps-por-encima-de-la-cabeza-tecnica-base,Extension de triceps por encima de la cabeza - Tecnica base,,image,"{""Extension de triceps por encima de la cabeza"",""Extension de triceps por encima de la cabeza variante"",""Extension de triceps por encima de la cabeza tecnica base""}","{""Posicion inicial para extension de triceps por encima de la cabeza: manten codos estables y evita balancear el torso para generar impulso."",""Movimiento: mueve la carga solo desde el codo, evita compensaciones y controla tanto subida como bajada."",""Variante tecnica base: prioriza alineacion de rodillas, cadera y columna en cada repeticion."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""triceps"", ""name"": ""Triceps"", ""image_url"": null}, {""id"": ""core"", ""name"": ""Core"", ""image_url"": null}]","[{""id"": ""dumbbell"", ""name"": ""Mancuerna"", ""icon_url"": null}]"
ex-0466,extension-de-triceps-por-encima-de-la-cabeza-tempo-controlado,Extension de triceps por encima de la cabeza - Tempo controlado,,image,"{""Extension de triceps por encima de la cabeza"",""Extension de triceps por encima de la cabeza variante"",""Extension de triceps por encima de la cabeza tempo controlado""}","{""Posicion inicial para extension de triceps por encima de la cabeza: manten codos estables y evita balancear el torso para generar impulso."",""Movimiento: mueve la carga solo desde el codo, evita compensaciones y controla tanto subida como bajada."",""Variante tempo controlado: usa 3 segundos en la fase de descenso y 1 segundo en la fase de subida."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""triceps"", ""name"": ""Triceps"", ""image_url"": null}, {""id"": ""core"", ""name"": ""Core"", ""image_url"": null}]","[{""id"": ""dumbbell"", ""name"": ""Mancuerna"", ""icon_url"": null}]"
ex-0467,extension-de-triceps-por-encima-de-la-cabeza-pausa-isometrica,Extension de triceps por encima de la cabeza - Pausa isometrica,,image,"{""Extension de triceps por encima de la cabeza"",""Extension de triceps por encima de la cabeza variante"",""Extension de triceps por encima de la cabeza pausa isometrica""}","{""Posicion inicial para extension de triceps por encima de la cabeza: manten codos estables y evita balancear el torso para generar impulso."",""Movimiento: mueve la carga solo desde el codo, evita compensaciones y controla tanto subida como bajada."",""Variante pausa isometrica: agrega una pausa de 2 segundos en el punto de mayor tension."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""triceps"", ""name"": ""Triceps"", ""image_url"": null}, {""id"": ""core"", ""name"": ""Core"", ""image_url"": null}]","[{""id"": ""dumbbell"", ""name"": ""Mancuerna"", ""icon_url"": null}]"
ex-0468,extension-de-triceps-por-encima-de-la-cabeza-unilateral-alternada,Extension de triceps por encima de la cabeza - Unilateral alternada,,image,"{""Extension de triceps por encima de la cabeza"",""Extension de triceps por encima de la cabeza variante"",""Extension de triceps por encima de la cabeza unilateral alternada""}","{""Posicion inicial para extension de triceps por encima de la cabeza: manten codos estables y evita balancear el torso para generar impulso."",""Movimiento: mueve la carga solo desde el codo, evita compensaciones y controla tanto subida como bajada."",""Variante unilateral alternada: trabaja un lado por vez y alterna sin perder estabilidad."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""triceps"", ""name"": ""Triceps"", ""image_url"": null}, {""id"": ""core"", ""name"": ""Core"", ""image_url"": null}]","[{""id"": ""dumbbell"", ""name"": ""Mancuerna"", ""icon_url"": null}]"
ex-0469,extension-de-triceps-por-encima-de-la-cabeza-fuerza,Extension de triceps por encima de la cabeza - Fuerza,,image,"{""Extension de triceps por encima de la cabeza"",""Extension de triceps por encima de la cabeza variante"",""Extension de triceps por encima de la cabeza fuerza""}","{""Posicion inicial para extension de triceps por encima de la cabeza: manten codos estables y evita balancear el torso para generar impulso."",""Movimiento: mueve la carga solo desde el codo, evita compensaciones y controla tanto subida como bajada."",""Variante fuerza: elige una carga desafiante y ejecuta repeticiones tecnicamente limpias."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""triceps"", ""name"": ""Triceps"", ""image_url"": null}, {""id"": ""core"", ""name"": ""Core"", ""image_url"": null}]","[{""id"": ""dumbbell"", ""name"": ""Mancuerna"", ""icon_url"": null}]"
ex-0470,extension-de-triceps-por-encima-de-la-cabeza-resistencia,Extension de triceps por encima de la cabeza - Resistencia,,image,"{""Extension de triceps por encima de la cabeza"",""Extension de triceps por encima de la cabeza variante"",""Extension de triceps por encima de la cabeza resistencia""}","{""Posicion inicial para extension de triceps por encima de la cabeza: manten codos estables y evita balancear el torso para generar impulso."",""Movimiento: mueve la carga solo desde el codo, evita compensaciones y controla tanto subida como bajada."",""Variante resistencia: usa carga moderada y acumula mas repeticiones con ritmo constante."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""triceps"", ""name"": ""Triceps"", ""image_url"": null}, {""id"": ""core"", ""name"": ""Core"", ""image_url"": null}]","[{""id"": ""dumbbell"", ""name"": ""Mancuerna"", ""icon_url"": null}]"
ex-0471,extension-de-triceps-por-encima-de-la-cabeza-rango-completo,Extension de triceps por encima de la cabeza - Rango completo,,image,"{""Extension de triceps por encima de la cabeza"",""Extension de triceps por encima de la cabeza variante"",""Extension de triceps por encima de la cabeza rango completo""}","{""Posicion inicial para extension de triceps por encima de la cabeza: manten codos estables y evita balancear el torso para generar impulso."",""Movimiento: mueve la carga solo desde el codo, evita compensaciones y controla tanto subida como bajada."",""Variante rango completo: busca el mayor rango de movimiento seguro en cada repeticion."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""triceps"", ""name"": ""Triceps"", ""image_url"": null}, {""id"": ""core"", ""name"": ""Core"", ""image_url"": null}]","[{""id"": ""dumbbell"", ""name"": ""Mancuerna"", ""icon_url"": null}]"
ex-0472,extension-de-triceps-por-encima-de-la-cabeza-circuito-metabolico,Extension de triceps por encima de la cabeza - Circuito metabolico,,image,"{""Extension de triceps por encima de la cabeza"",""Extension de triceps por encima de la cabeza variante"",""Extension de triceps por encima de la cabeza circuito metabolico""}","{""Posicion inicial para extension de triceps por encima de la cabeza: manten codos estables y evita balancear el torso para generar impulso."",""Movimiento: mueve la carga solo desde el codo, evita compensaciones y controla tanto subida como bajada."",""Variante circuito metabolico: manten descansos cortos para elevar demanda cardiovascular."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""triceps"", ""name"": ""Triceps"", ""image_url"": null}, {""id"": ""core"", ""name"": ""Core"", ""image_url"": null}]","[{""id"": ""dumbbell"", ""name"": ""Mancuerna"", ""icon_url"": null}]"
ex-0473,patada-de-triceps-tecnica-base,Patada de triceps - Tecnica base,,image,"{""Patada de triceps"",""Patada de triceps variante"",""Patada de triceps tecnica base""}","{""Posicion inicial para patada de triceps: manten codos estables y evita balancear el torso para generar impulso."",""Movimiento: mueve la carga solo desde el codo, evita compensaciones y controla tanto subida como bajada."",""Variante tecnica base: prioriza alineacion de rodillas, cadera y columna en cada repeticion."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""triceps"", ""name"": ""Triceps"", ""image_url"": null}, {""id"": ""rear_delts"", ""name"": ""Deltoides posterior"", ""image_url"": null}]","[{""id"": ""dumbbell"", ""name"": ""Mancuerna"", ""icon_url"": null}]"
ex-0474,patada-de-triceps-tempo-controlado,Patada de triceps - Tempo controlado,,image,"{""Patada de triceps"",""Patada de triceps variante"",""Patada de triceps tempo controlado""}","{""Posicion inicial para patada de triceps: manten codos estables y evita balancear el torso para generar impulso."",""Movimiento: mueve la carga solo desde el codo, evita compensaciones y controla tanto subida como bajada."",""Variante tempo controlado: usa 3 segundos en la fase de descenso y 1 segundo en la fase de subida."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""triceps"", ""name"": ""Triceps"", ""image_url"": null}, {""id"": ""rear_delts"", ""name"": ""Deltoides posterior"", ""image_url"": null}]","[{""id"": ""dumbbell"", ""name"": ""Mancuerna"", ""icon_url"": null}]"
ex-0475,patada-de-triceps-pausa-isometrica,Patada de triceps - Pausa isometrica,,image,"{""Patada de triceps"",""Patada de triceps variante"",""Patada de triceps pausa isometrica""}","{""Posicion inicial para patada de triceps: manten codos estables y evita balancear el torso para generar impulso."",""Movimiento: mueve la carga solo desde el codo, evita compensaciones y controla tanto subida como bajada."",""Variante pausa isometrica: agrega una pausa de 2 segundos en el punto de mayor tension."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""triceps"", ""name"": ""Triceps"", ""image_url"": null}, {""id"": ""rear_delts"", ""name"": ""Deltoides posterior"", ""image_url"": null}]","[{""id"": ""dumbbell"", ""name"": ""Mancuerna"", ""icon_url"": null}]"
ex-0476,patada-de-triceps-unilateral-alternada,Patada de triceps - Unilateral alternada,,image,"{""Patada de triceps"",""Patada de triceps variante"",""Patada de triceps unilateral alternada""}","{""Posicion inicial para patada de triceps: manten codos estables y evita balancear el torso para generar impulso."",""Movimiento: mueve la carga solo desde el codo, evita compensaciones y controla tanto subida como bajada."",""Variante unilateral alternada: trabaja un lado por vez y alterna sin perder estabilidad."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""triceps"", ""name"": ""Triceps"", ""image_url"": null}, {""id"": ""rear_delts"", ""name"": ""Deltoides posterior"", ""image_url"": null}]","[{""id"": ""dumbbell"", ""name"": ""Mancuerna"", ""icon_url"": null}]"
ex-0477,patada-de-triceps-fuerza,Patada de triceps - Fuerza,,image,"{""Patada de triceps"",""Patada de triceps variante"",""Patada de triceps fuerza""}","{""Posicion inicial para patada de triceps: manten codos estables y evita balancear el torso para generar impulso."",""Movimiento: mueve la carga solo desde el codo, evita compensaciones y controla tanto subida como bajada."",""Variante fuerza: elige una carga desafiante y ejecuta repeticiones tecnicamente limpias."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""triceps"", ""name"": ""Triceps"", ""image_url"": null}, {""id"": ""rear_delts"", ""name"": ""Deltoides posterior"", ""image_url"": null}]","[{""id"": ""dumbbell"", ""name"": ""Mancuerna"", ""icon_url"": null}]"
ex-0478,patada-de-triceps-resistencia,Patada de triceps - Resistencia,,image,"{""Patada de triceps"",""Patada de triceps variante"",""Patada de triceps resistencia""}","{""Posicion inicial para patada de triceps: manten codos estables y evita balancear el torso para generar impulso."",""Movimiento: mueve la carga solo desde el codo, evita compensaciones y controla tanto subida como bajada."",""Variante resistencia: usa carga moderada y acumula mas repeticiones con ritmo constante."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""triceps"", ""name"": ""Triceps"", ""image_url"": null}, {""id"": ""rear_delts"", ""name"": ""Deltoides posterior"", ""image_url"": null}]","[{""id"": ""dumbbell"", ""name"": ""Mancuerna"", ""icon_url"": null}]"
ex-0479,patada-de-triceps-rango-completo,Patada de triceps - Rango completo,,image,"{""Patada de triceps"",""Patada de triceps variante"",""Patada de triceps rango completo""}","{""Posicion inicial para patada de triceps: manten codos estables y evita balancear el torso para generar impulso."",""Movimiento: mueve la carga solo desde el codo, evita compensaciones y controla tanto subida como bajada."",""Variante rango completo: busca el mayor rango de movimiento seguro en cada repeticion."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""triceps"", ""name"": ""Triceps"", ""image_url"": null}, {""id"": ""rear_delts"", ""name"": ""Deltoides posterior"", ""image_url"": null}]","[{""id"": ""dumbbell"", ""name"": ""Mancuerna"", ""icon_url"": null}]"
ex-0480,patada-de-triceps-circuito-metabolico,Patada de triceps - Circuito metabolico,,image,"{""Patada de triceps"",""Patada de triceps variante"",""Patada de triceps circuito metabolico""}","{""Posicion inicial para patada de triceps: manten codos estables y evita balancear el torso para generar impulso."",""Movimiento: mueve la carga solo desde el codo, evita compensaciones y controla tanto subida como bajada."",""Variante circuito metabolico: manten descansos cortos para elevar demanda cardiovascular."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""triceps"", ""name"": ""Triceps"", ""image_url"": null}, {""id"": ""rear_delts"", ""name"": ""Deltoides posterior"", ""image_url"": null}]","[{""id"": ""dumbbell"", ""name"": ""Mancuerna"", ""icon_url"": null}]"
ex-0481,press-frances-con-barra-z-tecnica-base,Press frances con barra Z - Tecnica base,,image,"{""Press frances con barra Z"",""Press frances con barra Z variante"",""Press frances con barra Z tecnica base""}","{""Posicion inicial para press frances con barra z: manten codos estables y evita balancear el torso para generar impulso."",""Movimiento: mueve la carga solo desde el codo, evita compensaciones y controla tanto subida como bajada."",""Variante tecnica base: prioriza alineacion de rodillas, cadera y columna en cada repeticion."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""triceps"", ""name"": ""Triceps"", ""image_url"": null}, {""id"": ""forearms"", ""name"": ""Antebrazo"", ""image_url"": null}]","[{""id"": ""ez_bar"", ""name"": ""Barra Z"", ""icon_url"": null}]"
ex-0482,press-frances-con-barra-z-tempo-controlado,Press frances con barra Z - Tempo controlado,,image,"{""Press frances con barra Z"",""Press frances con barra Z variante"",""Press frances con barra Z tempo controlado""}","{""Posicion inicial para press frances con barra z: manten codos estables y evita balancear el torso para generar impulso."",""Movimiento: mueve la carga solo desde el codo, evita compensaciones y controla tanto subida como bajada."",""Variante tempo controlado: usa 3 segundos en la fase de descenso y 1 segundo en la fase de subida."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""triceps"", ""name"": ""Triceps"", ""image_url"": null}, {""id"": ""forearms"", ""name"": ""Antebrazo"", ""image_url"": null}]","[{""id"": ""ez_bar"", ""name"": ""Barra Z"", ""icon_url"": null}]"
ex-0483,press-frances-con-barra-z-pausa-isometrica,Press frances con barra Z - Pausa isometrica,,image,"{""Press frances con barra Z"",""Press frances con barra Z variante"",""Press frances con barra Z pausa isometrica""}","{""Posicion inicial para press frances con barra z: manten codos estables y evita balancear el torso para generar impulso."",""Movimiento: mueve la carga solo desde el codo, evita compensaciones y controla tanto subida como bajada."",""Variante pausa isometrica: agrega una pausa de 2 segundos en el punto de mayor tension."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""triceps"", ""name"": ""Triceps"", ""image_url"": null}, {""id"": ""forearms"", ""name"": ""Antebrazo"", ""image_url"": null}]","[{""id"": ""ez_bar"", ""name"": ""Barra Z"", ""icon_url"": null}]"
ex-0484,press-frances-con-barra-z-unilateral-alternada,Press frances con barra Z - Unilateral alternada,,image,"{""Press frances con barra Z"",""Press frances con barra Z variante"",""Press frances con barra Z unilateral alternada""}","{""Posicion inicial para press frances con barra z: manten codos estables y evita balancear el torso para generar impulso."",""Movimiento: mueve la carga solo desde el codo, evita compensaciones y controla tanto subida como bajada."",""Variante unilateral alternada: trabaja un lado por vez y alterna sin perder estabilidad."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""triceps"", ""name"": ""Triceps"", ""image_url"": null}, {""id"": ""forearms"", ""name"": ""Antebrazo"", ""image_url"": null}]","[{""id"": ""ez_bar"", ""name"": ""Barra Z"", ""icon_url"": null}]"
ex-0485,press-frances-con-barra-z-fuerza,Press frances con barra Z - Fuerza,,image,"{""Press frances con barra Z"",""Press frances con barra Z variante"",""Press frances con barra Z fuerza""}","{""Posicion inicial para press frances con barra z: manten codos estables y evita balancear el torso para generar impulso."",""Movimiento: mueve la carga solo desde el codo, evita compensaciones y controla tanto subida como bajada."",""Variante fuerza: elige una carga desafiante y ejecuta repeticiones tecnicamente limpias."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""triceps"", ""name"": ""Triceps"", ""image_url"": null}, {""id"": ""forearms"", ""name"": ""Antebrazo"", ""image_url"": null}]","[{""id"": ""ez_bar"", ""name"": ""Barra Z"", ""icon_url"": null}]"
ex-0486,press-frances-con-barra-z-resistencia,Press frances con barra Z - Resistencia,,image,"{""Press frances con barra Z"",""Press frances con barra Z variante"",""Press frances con barra Z resistencia""}","{""Posicion inicial para press frances con barra z: manten codos estables y evita balancear el torso para generar impulso."",""Movimiento: mueve la carga solo desde el codo, evita compensaciones y controla tanto subida como bajada."",""Variante resistencia: usa carga moderada y acumula mas repeticiones con ritmo constante."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""triceps"", ""name"": ""Triceps"", ""image_url"": null}, {""id"": ""forearms"", ""name"": ""Antebrazo"", ""image_url"": null}]","[{""id"": ""ez_bar"", ""name"": ""Barra Z"", ""icon_url"": null}]"
ex-0487,press-frances-con-barra-z-rango-completo,Press frances con barra Z - Rango completo,,image,"{""Press frances con barra Z"",""Press frances con barra Z variante"",""Press frances con barra Z rango completo""}","{""Posicion inicial para press frances con barra z: manten codos estables y evita balancear el torso para generar impulso."",""Movimiento: mueve la carga solo desde el codo, evita compensaciones y controla tanto subida como bajada."",""Variante rango completo: busca el mayor rango de movimiento seguro en cada repeticion."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""triceps"", ""name"": ""Triceps"", ""image_url"": null}, {""id"": ""forearms"", ""name"": ""Antebrazo"", ""image_url"": null}]","[{""id"": ""ez_bar"", ""name"": ""Barra Z"", ""icon_url"": null}]"
ex-0488,press-frances-con-barra-z-circuito-metabolico,Press frances con barra Z - Circuito metabolico,,image,"{""Press frances con barra Z"",""Press frances con barra Z variante"",""Press frances con barra Z circuito metabolico""}","{""Posicion inicial para press frances con barra z: manten codos estables y evita balancear el torso para generar impulso."",""Movimiento: mueve la carga solo desde el codo, evita compensaciones y controla tanto subida como bajada."",""Variante circuito metabolico: manten descansos cortos para elevar demanda cardiovascular."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""triceps"", ""name"": ""Triceps"", ""image_url"": null}, {""id"": ""forearms"", ""name"": ""Antebrazo"", ""image_url"": null}]","[{""id"": ""ez_bar"", ""name"": ""Barra Z"", ""icon_url"": null}]"
ex-0489,plancha-frontal-tecnica-base,Plancha frontal - Tecnica base,,image,"{""Plancha frontal"",""Plancha frontal variante"",""Plancha frontal tecnica base""}","{""Posicion inicial para plancha frontal: ajusta pelvis en posicion neutral y activa abdomen profundo."",""Movimiento: sostiene la posicion isometrica con respiracion corta y abdomen activo durante todo el tiempo."",""Variante tecnica base: prioriza alineacion de rodillas, cadera y columna en cada repeticion."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""core"", ""name"": ""Core"", ""image_url"": null}, {""id"": ""shoulders"", ""name"": ""Hombros"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0490,plancha-frontal-tempo-controlado,Plancha frontal - Tempo controlado,,image,"{""Plancha frontal"",""Plancha frontal variante"",""Plancha frontal tempo controlado""}","{""Posicion inicial para plancha frontal: ajusta pelvis en posicion neutral y activa abdomen profundo."",""Movimiento: sostiene la posicion isometrica con respiracion corta y abdomen activo durante todo el tiempo."",""Variante tempo controlado: usa 3 segundos en la fase de descenso y 1 segundo en la fase de subida."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""core"", ""name"": ""Core"", ""image_url"": null}, {""id"": ""shoulders"", ""name"": ""Hombros"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0491,plancha-frontal-pausa-isometrica,Plancha frontal - Pausa isometrica,,image,"{""Plancha frontal"",""Plancha frontal variante"",""Plancha frontal pausa isometrica""}","{""Posicion inicial para plancha frontal: ajusta pelvis en posicion neutral y activa abdomen profundo."",""Movimiento: sostiene la posicion isometrica con respiracion corta y abdomen activo durante todo el tiempo."",""Variante pausa isometrica: agrega una pausa de 2 segundos en el punto de mayor tension."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""core"", ""name"": ""Core"", ""image_url"": null}, {""id"": ""shoulders"", ""name"": ""Hombros"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0492,plancha-frontal-unilateral-alternada,Plancha frontal - Unilateral alternada,,image,"{""Plancha frontal"",""Plancha frontal variante"",""Plancha frontal unilateral alternada""}","{""Posicion inicial para plancha frontal: ajusta pelvis en posicion neutral y activa abdomen profundo."",""Movimiento: sostiene la posicion isometrica con respiracion corta y abdomen activo durante todo el tiempo."",""Variante unilateral alternada: trabaja un lado por vez y alterna sin perder estabilidad."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""core"", ""name"": ""Core"", ""image_url"": null}, {""id"": ""shoulders"", ""name"": ""Hombros"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0493,plancha-frontal-fuerza,Plancha frontal - Fuerza,,image,"{""Plancha frontal"",""Plancha frontal variante"",""Plancha frontal fuerza""}","{""Posicion inicial para plancha frontal: ajusta pelvis en posicion neutral y activa abdomen profundo."",""Movimiento: sostiene la posicion isometrica con respiracion corta y abdomen activo durante todo el tiempo."",""Variante fuerza: elige una carga desafiante y ejecuta repeticiones tecnicamente limpias."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""core"", ""name"": ""Core"", ""image_url"": null}, {""id"": ""shoulders"", ""name"": ""Hombros"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0494,plancha-frontal-resistencia,Plancha frontal - Resistencia,,image,"{""Plancha frontal"",""Plancha frontal variante"",""Plancha frontal resistencia""}","{""Posicion inicial para plancha frontal: ajusta pelvis en posicion neutral y activa abdomen profundo."",""Movimiento: sostiene la posicion isometrica con respiracion corta y abdomen activo durante todo el tiempo."",""Variante resistencia: usa carga moderada y acumula mas repeticiones con ritmo constante."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""core"", ""name"": ""Core"", ""image_url"": null}, {""id"": ""shoulders"", ""name"": ""Hombros"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0495,plancha-frontal-rango-completo,Plancha frontal - Rango completo,,image,"{""Plancha frontal"",""Plancha frontal variante"",""Plancha frontal rango completo""}","{""Posicion inicial para plancha frontal: ajusta pelvis en posicion neutral y activa abdomen profundo."",""Movimiento: sostiene la posicion isometrica con respiracion corta y abdomen activo durante todo el tiempo."",""Variante rango completo: busca el mayor rango de movimiento seguro en cada repeticion."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""core"", ""name"": ""Core"", ""image_url"": null}, {""id"": ""shoulders"", ""name"": ""Hombros"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0496,plancha-frontal-circuito-metabolico,Plancha frontal - Circuito metabolico,,image,"{""Plancha frontal"",""Plancha frontal variante"",""Plancha frontal circuito metabolico""}","{""Posicion inicial para plancha frontal: ajusta pelvis en posicion neutral y activa abdomen profundo."",""Movimiento: sostiene la posicion isometrica con respiracion corta y abdomen activo durante todo el tiempo."",""Variante circuito metabolico: manten descansos cortos para elevar demanda cardiovascular."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""core"", ""name"": ""Core"", ""image_url"": null}, {""id"": ""shoulders"", ""name"": ""Hombros"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0497,plancha-lateral-tecnica-base,Plancha lateral - Tecnica base,,image,"{""Plancha lateral"",""Plancha lateral variante"",""Plancha lateral tecnica base""}","{""Posicion inicial para plancha lateral: ajusta pelvis en posicion neutral y activa abdomen profundo."",""Movimiento: sostiene la posicion isometrica con respiracion corta y abdomen activo durante todo el tiempo."",""Variante tecnica base: prioriza alineacion de rodillas, cadera y columna en cada repeticion."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""obliques"", ""name"": ""Oblicuos"", ""image_url"": null}, {""id"": ""core"", ""name"": ""Core"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0498,plancha-lateral-tempo-controlado,Plancha lateral - Tempo controlado,,image,"{""Plancha lateral"",""Plancha lateral variante"",""Plancha lateral tempo controlado""}","{""Posicion inicial para plancha lateral: ajusta pelvis en posicion neutral y activa abdomen profundo."",""Movimiento: sostiene la posicion isometrica con respiracion corta y abdomen activo durante todo el tiempo."",""Variante tempo controlado: usa 3 segundos en la fase de descenso y 1 segundo en la fase de subida."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""obliques"", ""name"": ""Oblicuos"", ""image_url"": null}, {""id"": ""core"", ""name"": ""Core"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0499,plancha-lateral-pausa-isometrica,Plancha lateral - Pausa isometrica,,image,"{""Plancha lateral"",""Plancha lateral variante"",""Plancha lateral pausa isometrica""}","{""Posicion inicial para plancha lateral: ajusta pelvis en posicion neutral y activa abdomen profundo."",""Movimiento: sostiene la posicion isometrica con respiracion corta y abdomen activo durante todo el tiempo."",""Variante pausa isometrica: agrega una pausa de 2 segundos en el punto de mayor tension."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""obliques"", ""name"": ""Oblicuos"", ""image_url"": null}, {""id"": ""core"", ""name"": ""Core"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
ex-0500,plancha-lateral-unilateral-alternada,Plancha lateral - Unilateral alternada,,image,"{""Plancha lateral"",""Plancha lateral variante"",""Plancha lateral unilateral alternada""}","{""Posicion inicial para plancha lateral: ajusta pelvis en posicion neutral y activa abdomen profundo."",""Movimiento: sostiene la posicion isometrica con respiracion corta y abdomen activo durante todo el tiempo."",""Variante unilateral alternada: trabaja un lado por vez y alterna sin perder estabilidad."",""Respira con control, evita dolor articular y completa 3 a 4 series con tecnica limpia.""}","[{""id"": ""obliques"", ""name"": ""Oblicuos"", ""image_url"": null}, {""id"": ""core"", ""name"": ""Core"", ""image_url"": null}]","[{""id"": ""bodyweight"", ""name"": ""Peso corporal"", ""icon_url"": null}]"
